transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
B0035.11.1	39.92473651180733	0.5656369552148723	0.3403614449657599	1.6618714122328837	0.0965385597983674	0.8642789675323869
B0035.12.1	17.336867188076443	0.6619412114042837	0.472219831768794	1.401764955370151	0.16098544659049596	0.999784205248708
B0035.12.2	38.801221163478395	-0.387321668328849	0.30145264625135804	-1.2848507821884947	0.19884443272109997	0.999784205248708
B0035.13	25.42122961033084	-0.12524083830085705	0.4102167435796278	-0.30530406245240543	0.7601345821633595	0.999784205248708
B0035.14a	51.52158433091531	0.15836093089139017	0.2615272051657525	0.6055237381175052	0.5448310569048855	0.999784205248708
B0035.14b.1	0.0					
B0035.15	43.62613894766347	0.10812458951746014	0.29854579732161246	0.3621708645289737	0.7172243504926372	0.999784205248708
B0035.16	7.944181981167538	0.2059304654388826	0.6235573006424964	0.3302510695114907	0.7412102615168258	0.999784205248708
B0035.17	0.5065370535789672	-2.488192063467474	4.282324359944692	-0.5810377389300819	0.5612150189758103	
B0035.17a	0.0					
B0035.17b	0.0					
B0035.18.1	82.84137984768859	0.0498250525207291	0.25437018323486593	0.1958761513912362	0.8447071041039318	0.999784205248708
B0035.19	0.5040171508585951	-2.481492233017325	3.0374055985748827	-0.8169775660457114	0.4139412485915156	
B0035.1a.1	1.4780448421359083	0.28242952150878575	1.3963230777950786	0.2022666000441443	0.8397083095980337	
B0035.1b	127.94680284027233	0.0990741763362602	0.22111270972191344	0.44807092482771665	0.6541020108498299	0.999784205248708
B0035.2	46.45287168462645	0.17136427350102762	0.2932223868634717	0.5844174291535835	0.5589395033626297	0.999784205248708
B0035.20	0.0					
B0035.21.1	1.3325253941076938	-0.7774503203140278	1.5152983948523506	-0.5130674743371466	0.6079041225671956	
B0035.22.1	0.0					
B0035.3	97.80534761764528	0.2027641337390019	0.2317552707591095	0.8749062451734204	0.3816249207358252	0.999784205248708
B0035.4	158.65396359354557	0.02054682544023391	0.2135835518639859	0.09620041085054397	0.9233614045183292	0.999784205248708
B0035.5	53.31270131675435	0.15478617375322695	0.28662568403798927	0.5400289728840618	0.5891770518437447	0.999784205248708
B0035.6	44.865550477779074	-0.22578758161552376	0.3087459137033516	-0.7313054897058957	0.4645925780760032	0.999784205248708
B0035.7.1	19.472841158091608	0.10332164842457581	0.42053628177948166	0.2456902124767323	0.8059220493233699	0.999784205248708
B0035.8.1	18.923843620952255	-7.7130281539604075	1.9838029385638605	-3.8880011739190787	0.00010107313799197441	0.004626541380987474
B0035.9.1	31.963293347045283	-0.3886199059609966	0.3426590312560183	-1.1341300549893825	0.2567399981959131	0.999784205248708
B0041.1	0.1723726102017751	-1.0003677210477981	4.425435728139109	-0.22604954235059055	0.8211628881794233	
B0041.10	0.0					
B0041.11.1	14.590157425224826	-0.09536317327858011	0.5089926166739318	-0.1873566927193193	0.8513809754966276	0.999784205248708
B0041.11.2	4.618212722454843	0.8182140681180882	0.8457848497360857	0.9674021335016812	0.3333430439313967	0.999784205248708
B0041.12.1	0.0					
B0041.2a.1	6.442830708147889	4.181384543350651	1.7740467729208291	2.3569753668142184	0.018424469004410575	0.2737625289765299
B0041.2a.2	0.0					
B0041.2b.1	17.08539649154217	-0.23265299224729918	0.4834682476140149	-0.48121669498560665	0.6303624965367984	0.999784205248708
B0041.2c	0.3284468835914767	1.824156918368112	4.059153107749078	0.44939347443823363	0.6531478378740312	
B0041.2d.1	36.41352286515971	-0.06415371765068033	0.40729350664068487	-0.1575122524781051	0.8748411523449229	0.999784205248708
B0041.2e	19.941490825721793	-0.32749532923173064	0.40055959286759923	-0.8175945229202906	0.4135887560268211	0.999784205248708
B0041.2f.1	0.0					
B0041.2g	2.6389557601774567	0.324861813205437	1.0643148551782375	0.30523093013771135	0.7601902768558829	
B0041.3.1	12.579089012816832	0.741511323290064	0.5152704543392571	1.4390720776740837	0.15013010222484008	0.999784205248708
B0041.4	2587.9899060787634	-0.2641284533832419	0.1417058456884787	-1.8639206597298246	0.06233284699102501	0.6540682556574883
B0041.5a.1	52.93512130039246	0.19690641937996453	0.2535906967589931	0.7764733560675531	0.4374695466363593	0.999784205248708
B0041.5c.1	5.826582762452012	-0.12369069394393375	0.7368662011078955	-0.16786045249186612	0.8666930629328775	0.999784205248708
B0041.6a.1	8.000264470706256	-0.6528093507004524	0.640726346807689	-1.0188582909895387	0.3082702474061326	0.999784205248708
B0041.6b.1	7.362527322469696	0.3842917380366799	0.8605881375155625	0.44654547429167946	0.6552032720371841	0.999784205248708
B0041.7	34.33714548205254	-0.27729475346432786	0.30886062214849036	-0.8977989862722395	0.3692927252241247	0.999784205248708
